0,0.21458816528320312
1,0.14519309997558594
2,0.20044517517089844
3,0.20223665237426758
4,0.19480538368225098
5,0.1661074161529541
6,0.1787724494934082
7,0.1988992691040039
8,0.16593265533447266
9,0.15657329559326172
10,0.13821101188659668
11,0.14073657989501953
12,0.13171696662902832
13,0.13403940200805664
14,0.13032126426696777
15,0.13242840766906738
16,0.13102459907531738
17,0.13726401329040527
18,0.18639063835144043
19,0.20888757705688477
20,0.21695733070373535
21,0.20897150039672852
22,0.21530556678771973
23,0.19990944862365723
24,0.21010899543762207
25,0.20462775230407715
26,0.21003961563110352
27,0.25118112564086914
28,0.1984694004058838
29,0.20496153831481934
30,0.21033167839050293
31,0.2617313861846924
32,0.24405765533447266
33,0.2570509910583496
34,0.24079370498657227
35,0.2622249126434326
36,0.2318727970123291
37,0.2308356761932373
38,0.18516087532043457
39,0.22816991806030273
40,0.21178340911865234
41,0.19725871086120605
42,0.20642352104187012
43,0.20892906188964844
44,0.2148897647857666
45,0.21921300888061523
46,0.20389699935913086
47,0.208404541015625
48,0.2116718292236328
49,0.2540411949157715
50,0.20089054107666016
51,0.2110137939453125
52,0.20180034637451172
53,0.2208881378173828
54,0.2960662841796875
55,0.20433640480041504
56,0.21367979049682617
57,0.20420193672180176
58,0.2191777229309082
59,0.22604060173034668
60,0.20096206665039062
61,0.21095943450927734
62,0.20625758171081543
63,0.21357488632202148
64,0.21629810333251953
65,0.20794105529785156
66,0.21257400512695312
67,0.2107710838317871
68,0.21697998046875
69,0.22415781021118164
70,0.2066800594329834
71,0.20967555046081543
72,0.21312475204467773
73,0.22447705268859863
74,0.24719691276550293
75,0.21620845794677734
76,0.22044587135314941
77,0.2459561824798584
78,0.2189469337463379
79,0.2006080150604248
80,0.24045848846435547
81,0.2144317626953125
82,0.2079007625579834
83,0.22133803367614746
84,0.2000730037689209
85,0.20931291580200195
86,0.2060854434967041
87,0.20108580589294434
88,0.23797369003295898
89,0.20755410194396973
90,0.20626211166381836
91,0.2128429412841797
92,0.20088815689086914
93,0.22585225105285645
94,0.20433831214904785
